Product ID,Product Name,Price
2304,Product 2304,363.49
2305,Product 2305,317.58
2306,Product 2306,366.22
2307,Product 2307,765.2
2308,Product 2308,242.78
2309,Product 2309,910.88
2310,Product 2310,989.17
2311,Product 2311,593.69
2312,Product 2312,452.14
2313,Product 2313,818.0
2314,Product 2314,504.39
2315,Product 2315,308.0
2316,Product 2316,334.92
2317,Product 2317,65.86
2318,Product 2318,990.72
2319,Product 2319,857.77
2320,Product 2320,468.5
2321,Product 2321,129.08
2322,Product 2322,835.52
2323,Product 2323,258.36
2324,Product 2324,866.07
2325,Product 2325,262.53
2326,Product 2326,585.04
2327,Product 2327,554.01
2328,Product 2328,932.13
2329,Product 2329,924.9
2330,Product 2330,148.44
2331,Product 2331,448.14
2332,Product 2332,259.0
2333,Product 2333,567.29
2334,Product 2334,684.36
2335,Product 2335,167.34
2336,Product 2336,602.06
2337,Product 2337,139.46
2338,Product 2338,636.84
2339,Product 2339,950.99
2340,Product 2340,609.27
2341,Product 2341,853.38
2342,Product 2342,130.38
2343,Product 2343,957.73
2344,Product 2344,220.78
2345,Product 2345,947.62
2346,Product 2346,722.01
2347,Product 2347,269.91
2348,Product 2348,245.13
2349,Product 2349,989.32
2350,Product 2350,579.73
2351,Product 2351,992.02
2352,Product 2352,608.75
2353,Product 2353,203.26
2354,Product 2354,977.33
2355,Product 2355,699.22
2356,Product 2356,769.69
2357,Product 2357,776.01
2358,Product 2358,123.63
2359,Product 2359,245.68
2360,Product 2360,839.77
2361,Product 2361,407.87
2362,Product 2362,255.75
2363,Product 2363,480.92
2364,Product 2364,862.59
2365,Product 2365,159.0
2366,Product 2366,105.67
2367,Product 2367,614.41
2368,Product 2368,722.71
2369,Product 2369,362.21
2370,Product 2370,807.14
2371,Product 2371,512.58
2372,Product 2372,808.45
2373,Product 2373,392.2
2374,Product 2374,258.81
2375,Product 2375,82.86
2376,Product 2376,230.02
2377,Product 2377,133.98
2378,Product 2378,994.38
2379,Product 2379,925.29
2380,Product 2380,459.5
2381,Product 2381,509.1
2382,Product 2382,360.43
2383,Product 2383,103.5
2384,Product 2384,936.56
2385,Product 2385,685.04
2386,Product 2386,301.84
2387,Product 2387,357.27
2388,Product 2388,309.95
2389,Product 2389,518.71
2390,Product 2390,87.69
2391,Product 2391,988.68
2392,Product 2392,191.57
2393,Product 2393,438.46
2394,Product 2394,241.56
2395,Product 2395,752.95
2396,Product 2396,814.1
2397,Product 2397,251.81
2398,Product 2398,330.65
2399,Product 2399,572.41
2400,Product 2400,268.51
2401,Product 2401,928.84
2402,Product 2402,69.94
2403,Product 2403,828.27
2404,Product 2404,521.58
2405,Product 2405,722.49
2406,Product 2406,882.61
2407,Product 2407,617.28
2408,Product 2408,632.94
2409,Product 2409,864.13
2410,Product 2410,73.41
2411,Product 2411,580.02
2412,Product 2412,169.51
2413,Product 2413,326.71
2414,Product 2414,79.62
2415,Product 2415,120.01
2416,Product 2416,246.79
2417,Product 2417,87.42
2418,Product 2418,968.23
2419,Product 2419,965.99
2420,Product 2420,601.54
2421,Product 2421,985.62
2422,Product 2422,165.31
2423,Product 2423,881.34
2424,Product 2424,443.25
2425,Product 2425,299.57
2426,Product 2426,222.63
2427,Product 2427,909.82
2428,Product 2428,564.46
2429,Product 2429,448.78
2430,Product 2430,78.73
2431,Product 2431,909.09
2432,Product 2432,336.33
2433,Product 2433,906.13
2434,Product 2434,765.87
2435,Product 2435,361.34
2436,Product 2436,261.14
2437,Product 2437,720.57
2438,Product 2438,532.04
2439,Product 2439,321.2
2440,Product 2440,325.58
2441,Product 2441,968.88
2442,Product 2442,558.57
2443,Product 2443,605.92
2444,Product 2444,478.72
2445,Product 2445,845.89
2446,Product 2446,675.61
2447,Product 2447,462.98
2448,Product 2448,394.44
2449,Product 2449,635.95
2450,Product 2450,774.99
2451,Product 2451,288.14
2452,Product 2452,539.02
2453,Product 2453,469.26
2454,Product 2454,299.37
2455,Product 2455,127.36
2456,Product 2456,658.28
2457,Product 2457,140.54
2458,Product 2458,753.57
2459,Product 2459,354.06
2460,Product 2460,583.72
2461,Product 2461,237.84
2462,Product 2462,322.35
2463,Product 2463,990.45
2464,Product 2464,341.33
2465,Product 2465,227.1
2466,Product 2466,674.69
2467,Product 2467,319.35
2468,Product 2468,913.48
2469,Product 2469,889.59
2470,Product 2470,374.24
2471,Product 2471,501.49
2472,Product 2472,753.37
2473,Product 2473,236.88
2474,Product 2474,105.23
2475,Product 2475,561.78
2476,Product 2476,608.82
2477,Product 2477,858.35
2478,Product 2478,449.18
2479,Product 2479,145.89
2480,Product 2480,166.61
2481,Product 2481,508.22
2482,Product 2482,861.91
2483,Product 2483,150.15
2484,Product 2484,509.29
2485,Product 2485,950.63
2486,Product 2486,220.03
2487,Product 2487,237.68
2488,Product 2488,466.17
2489,Product 2489,777.2
2490,Product 2490,60.26
2491,Product 2491,746.94
2492,Product 2492,576.41
2493,Product 2493,660.7
2494,Product 2494,437.64
2495,Product 2495,253.67
2496,Product 2496,175.19
2497,Product 2497,986.78
2498,Product 2498,469.27
2499,Product 2499,438.19
2500,Product 2500,471.63
2501,Product 2501,545.7
2502,Product 2502,699.91
2503,Product 2503,279.05
2504,Product 2504,409.68
2505,Product 2505,965.15
2506,Product 2506,106.96
2507,Product 2507,998.86
2508,Product 2508,608.6
2509,Product 2509,638.64
2510,Product 2510,968.67
2511,Product 2511,320.39
2512,Product 2512,738.87
2513,Product 2513,450.14
2514,Product 2514,877.99
2515,Product 2515,262.35
2516,Product 2516,192.39
2517,Product 2517,282.96
2518,Product 2518,764.1
2519,Product 2519,248.95
2520,Product 2520,820.51
2521,Product 2521,745.65
2522,Product 2522,827.1
2523,Product 2523,689.16
2524,Product 2524,753.21
2525,Product 2525,681.05
2526,Product 2526,740.73
2527,Product 2527,228.72
2528,Product 2528,106.13
2529,Product 2529,483.82
2530,Product 2530,568.28
2531,Product 2531,354.42
2532,Product 2532,644.16
2533,Product 2533,628.02
2534,Product 2534,892.98
2535,Product 2535,816.81
2536,Product 2536,576.47
2537,Product 2537,867.41
2538,Product 2538,771.71
2539,Product 2539,873.65
2540,Product 2540,545.3
2541,Product 2541,721.88
2542,Product 2542,292.2
2543,Product 2543,632.4
2544,Product 2544,733.55
2545,Product 2545,518.15
2546,Product 2546,129.42
2547,Product 2547,227.13
2548,Product 2548,767.94
2549,Product 2549,795.47
2550,Product 2550,756.36
2551,Product 2551,962.29
2552,Product 2552,765.45
2553,Product 2553,595.76
2554,Product 2554,817.2
2555,Product 2555,359.47
2556,Product 2556,842.83
2557,Product 2557,525.22
2558,Product 2558,120.59
2559,Product 2559,94.29
2560,Product 2560,821.43
2561,Product 2561,86.19
2562,Product 2562,647.06
2563,Product 2563,323.63
2564,Product 2564,895.55
2565,Product 2565,474.11
2566,Product 2566,804.04
2567,Product 2567,630.53
2568,Product 2568,367.71
2569,Product 2569,378.09
2570,Product 2570,236.67
2571,Product 2571,929.61
2572,Product 2572,60.93
2573,Product 2573,261.43
2574,Product 2574,331.14
2575,Product 2575,200.79
2576,Product 2576,365.27
2577,Product 2577,642.64
2578,Product 2578,829.54
2579,Product 2579,693.6
2580,Product 2580,520.27
2581,Product 2581,208.89
2582,Product 2582,310.33
2583,Product 2583,140.28
2584,Product 2584,208.2
2585,Product 2585,195.85
2586,Product 2586,132.85
2587,Product 2587,293.69
2588,Product 2588,106.13
2589,Product 2589,371.96
2590,Product 2590,755.14
2591,Product 2591,769.8
2592,Product 2592,77.13
2593,Product 2593,987.21
2594,Product 2594,389.52
2595,Product 2595,174.36
2596,Product 2596,462.59
2597,Product 2597,739.36
2598,Product 2598,567.81
2599,Product 2599,386.59
2600,Product 2600,601.27
2601,Product 2601,262.32
2602,Product 2602,618.46
2603,Product 2603,143.51
2604,Product 2604,842.76
2605,Product 2605,296.43
2606,Product 2606,995.54
2607,Product 2607,453.98
2608,Product 2608,854.47
2609,Product 2609,400.78
2610,Product 2610,608.22
2611,Product 2611,422.39
2612,Product 2612,280.32
2613,Product 2613,379.01
2614,Product 2614,455.55
2615,Product 2615,81.94
2616,Product 2616,427.84
2617,Product 2617,699.3
2618,Product 2618,76.71
2619,Product 2619,612.01
2620,Product 2620,609.64
2621,Product 2621,235.03
2622,Product 2622,268.23
2623,Product 2623,659.96
2624,Product 2624,198.82
2625,Product 2625,684.47
2626,Product 2626,619.88
2627,Product 2627,374.65
2628,Product 2628,664.45
2629,Product 2629,483.77
2630,Product 2630,434.96
2631,Product 2631,405.29
2632,Product 2632,963.1
2633,Product 2633,911.79
2634,Product 2634,612.96
2635,Product 2635,996.68
2636,Product 2636,233.11
2637,Product 2637,702.9
2638,Product 2638,695.68
2639,Product 2639,222.02
2640,Product 2640,696.77
2641,Product 2641,984.45
2642,Product 2642,660.88
2643,Product 2643,712.87
2644,Product 2644,876.96
2645,Product 2645,282.73
2646,Product 2646,597.26
2647,Product 2647,556.11
2648,Product 2648,238.41
2649,Product 2649,501.62
2650,Product 2650,798.86
2651,Product 2651,560.16
2652,Product 2652,948.04
2653,Product 2653,447.98
2654,Product 2654,782.96
2655,Product 2655,502.17
2656,Product 2656,386.78
2657,Product 2657,243.01
2658,Product 2658,706.26
2659,Product 2659,146.91
2660,Product 2660,853.79
2661,Product 2661,771.28
2662,Product 2662,480.32
2663,Product 2663,336.64
2664,Product 2664,599.46
2665,Product 2665,121.2
2666,Product 2666,100.82
2667,Product 2667,450.3
2668,Product 2668,392.9
2669,Product 2669,86.3
2670,Product 2670,722.03
2671,Product 2671,767.46
2672,Product 2672,353.82
2673,Product 2673,232.73
2674,Product 2674,438.12
2675,Product 2675,211.8
2676,Product 2676,583.33
2677,Product 2677,635.67
2678,Product 2678,489.46
2679,Product 2679,730.44
2680,Product 2680,444.23
2681,Product 2681,635.26
2682,Product 2682,937.11
2683,Product 2683,718.19
2684,Product 2684,589.34
2685,Product 2685,687.45
2686,Product 2686,245.6
2687,Product 2687,756.29
2688,Product 2688,561.34
2689,Product 2689,623.06
2690,Product 2690,267.79
2691,Product 2691,218.09
2692,Product 2692,714.11
2693,Product 2693,759.93
2694,Product 2694,355.85
2695,Product 2695,294.18
2696,Product 2696,451.34
2697,Product 2697,899.56
2698,Product 2698,368.19
2699,Product 2699,337.73
2700,Product 2700,880.43
2701,Product 2701,933.64
2702,Product 2702,156.44
2703,Product 2703,961.5
2704,Product 2704,193.92
2705,Product 2705,985.45
2706,Product 2706,941.55
2707,Product 2707,498.06
2708,Product 2708,744.19
2709,Product 2709,791.95
2710,Product 2710,135.95
2711,Product 2711,553.77
2712,Product 2712,174.73
2713,Product 2713,516.97
2714,Product 2714,728.12
2715,Product 2715,109.41
2716,Product 2716,354.08
2717,Product 2717,630.68
2718,Product 2718,840.9
2719,Product 2719,576.09
2720,Product 2720,618.9
2721,Product 2721,711.2
2722,Product 2722,740.04
2723,Product 2723,882.58
2724,Product 2724,364.19
2725,Product 2725,509.1
2726,Product 2726,240.73
2727,Product 2727,402.84
2728,Product 2728,513.35
2729,Product 2729,884.3
2730,Product 2730,268.67
2731,Product 2731,186.16
2732,Product 2732,960.98
2733,Product 2733,557.07
2734,Product 2734,245.15
2735,Product 2735,51.44
2736,Product 2736,414.64
2737,Product 2737,388.13
2738,Product 2738,485.67
2739,Product 2739,404.96
2740,Product 2740,254.52
2741,Product 2741,569.43
2742,Product 2742,233.5
2743,Product 2743,690.48
2744,Product 2744,163.63
2745,Product 2745,264.06
2746,Product 2746,407.22
2747,Product 2747,944.91
2748,Product 2748,764.16
2749,Product 2749,702.16
2750,Product 2750,87.66
2751,Product 2751,272.0
2752,Product 2752,656.33
2753,Product 2753,895.75
2754,Product 2754,248.27
2755,Product 2755,333.13
2756,Product 2756,870.24
2757,Product 2757,233.69
2758,Product 2758,534.8
2759,Product 2759,728.82
2760,Product 2760,631.66
2761,Product 2761,944.93
2762,Product 2762,112.42
2763,Product 2763,792.58
2764,Product 2764,166.44
2765,Product 2765,406.89
2766,Product 2766,52.97
2767,Product 2767,324.65
2768,Product 2768,441.61
2769,Product 2769,414.3
2770,Product 2770,873.83
2771,Product 2771,968.17
2772,Product 2772,589.02
2773,Product 2773,232.07
2774,Product 2774,897.28
2775,Product 2775,979.38
2776,Product 2776,184.55
2777,Product 2777,614.09
2778,Product 2778,692.4
2779,Product 2779,464.87
2780,Product 2780,883.81
2781,Product 2781,717.73
2782,Product 2782,297.43
2783,Product 2783,546.67
2784,Product 2784,128.96
2785,Product 2785,638.1
2786,Product 2786,384.81
2787,Product 2787,975.79
2788,Product 2788,328.77
2789,Product 2789,376.46
2790,Product 2790,791.85
2791,Product 2791,109.96
2792,Product 2792,689.72
2793,Product 2793,301.48
2794,Product 2794,411.64
2795,Product 2795,777.67
2796,Product 2796,223.17
2797,Product 2797,456.09
2798,Product 2798,64.97
2799,Product 2799,445.51
2800,Product 2800,845.57
2801,Product 2801,640.94
2802,Product 2802,263.44
2803,Product 2803,870.76
2804,Product 2804,757.61
2805,Product 2805,276.08
2806,Product 2806,427.43
2807,Product 2807,66.87
2808,Product 2808,702.95
2809,Product 2809,484.81
2810,Product 2810,940.44
2811,Product 2811,836.9
2812,Product 2812,532.28
2813,Product 2813,846.17
2814,Product 2814,128.69
2815,Product 2815,867.73
2816,Product 2816,57.27
2817,Product 2817,72.18
2818,Product 2818,584.77
2819,Product 2819,808.13
2820,Product 2820,661.4
2821,Product 2821,836.33
2822,Product 2822,104.09
2823,Product 2823,997.32
2824,Product 2824,794.21
2825,Product 2825,987.31
2826,Product 2826,846.9
2827,Product 2827,754.5
2828,Product 2828,128.06
2829,Product 2829,290.78
2830,Product 2830,113.19
2831,Product 2831,92.51
2832,Product 2832,209.26
2833,Product 2833,915.05
2834,Product 2834,420.65
2835,Product 2835,599.84
2836,Product 2836,117.42
2837,Product 2837,72.32
2838,Product 2838,468.16
2839,Product 2839,756.82
2840,Product 2840,288.84
2841,Product 2841,51.28
2842,Product 2842,700.85
2843,Product 2843,273.18
2844,Product 2844,298.64
2845,Product 2845,456.74
2846,Product 2846,588.06
2847,Product 2847,412.42
2848,Product 2848,294.47
2849,Product 2849,564.24
2850,Product 2850,510.18
2851,Product 2851,83.0
2852,Product 2852,779.99
2853,Product 2853,165.89
2854,Product 2854,231.89
2855,Product 2855,290.26
2856,Product 2856,514.0
2857,Product 2857,114.03
2858,Product 2858,101.66
2859,Product 2859,829.83
2860,Product 2860,347.18
2861,Product 2861,861.88
2862,Product 2862,89.22
2863,Product 2863,183.48
2864,Product 2864,890.31
2865,Product 2865,435.66
2866,Product 2866,637.73
2867,Product 2867,759.66
2868,Product 2868,725.24
2869,Product 2869,794.22
2870,Product 2870,64.27
2871,Product 2871,809.06
2872,Product 2872,577.2
2873,Product 2873,95.1
2874,Product 2874,185.73
2875,Product 2875,740.69
2876,Product 2876,324.34
2877,Product 2877,399.32
2878,Product 2878,231.13
2879,Product 2879,935.17
2880,Product 2880,605.86
2881,Product 2881,238.76
2882,Product 2882,863.85
2883,Product 2883,396.98
2884,Product 2884,185.18
2885,Product 2885,981.64
2886,Product 2886,565.42
2887,Product 2887,540.97
2888,Product 2888,912.23
2889,Product 2889,195.43
2890,Product 2890,993.22
2891,Product 2891,923.19
2892,Product 2892,343.7
2893,Product 2893,298.14
2894,Product 2894,404.94
2895,Product 2895,988.79
2896,Product 2896,53.22
2897,Product 2897,835.16
2898,Product 2898,192.39
2899,Product 2899,94.81
2900,Product 2900,728.36
2901,Product 2901,566.19
2902,Product 2902,342.77
2903,Product 2903,658.54
2904,Product 2904,53.28
2905,Product 2905,609.89
2906,Product 2906,873.66
2907,Product 2907,598.01
2908,Product 2908,460.23
2909,Product 2909,971.98
2910,Product 2910,769.75
2911,Product 2911,861.22
2912,Product 2912,75.46
2913,Product 2913,689.21
2914,Product 2914,686.24
2915,Product 2915,504.11
2916,Product 2916,498.62
2917,Product 2917,579.02
2918,Product 2918,887.17
2919,Product 2919,625.17
2920,Product 2920,599.47
2921,Product 2921,173.31
2922,Product 2922,428.7
2923,Product 2923,461.99
2924,Product 2924,361.62
2925,Product 2925,954.8
2926,Product 2926,208.03
2927,Product 2927,299.0
2928,Product 2928,844.76
2929,Product 2929,140.17
2930,Product 2930,937.44
2931,Product 2931,418.73
2932,Product 2932,182.18
2933,Product 2933,314.98
2934,Product 2934,734.92
2935,Product 2935,377.03
2936,Product 2936,99.95
2937,Product 2937,655.66
2938,Product 2938,742.81
2939,Product 2939,236.0
2940,Product 2940,208.54
2941,Product 2941,192.03
2942,Product 2942,152.76
2943,Product 2943,652.21
2944,Product 2944,884.26
2945,Product 2945,460.41
2946,Product 2946,708.33
2947,Product 2947,475.74
2948,Product 2948,642.48
2949,Product 2949,688.14
2950,Product 2950,779.51
2951,Product 2951,598.27
2952,Product 2952,63.84
2953,Product 2953,934.4
2954,Product 2954,130.1
2955,Product 2955,412.6
2956,Product 2956,503.42
2957,Product 2957,414.15
2958,Product 2958,164.72
2959,Product 2959,537.42
2960,Product 2960,360.15
2961,Product 2961,839.0
2962,Product 2962,827.4
2963,Product 2963,369.81
2964,Product 2964,287.65
2965,Product 2965,725.99
2966,Product 2966,570.42
2967,Product 2967,872.75
2968,Product 2968,890.97
2969,Product 2969,54.73
2970,Product 2970,62.35
2971,Product 2971,259.81
2972,Product 2972,771.46
2973,Product 2973,981.8
2974,Product 2974,980.06
2975,Product 2975,180.65
2976,Product 2976,340.54
2977,Product 2977,70.15
2978,Product 2978,231.21
2979,Product 2979,550.11
2980,Product 2980,467.1
2981,Product 2981,739.69
2982,Product 2982,622.2
2983,Product 2983,361.99
2984,Product 2984,522.25
2985,Product 2985,486.85
2986,Product 2986,419.96
2987,Product 2987,733.6
2988,Product 2988,446.49
2989,Product 2989,481.76
2990,Product 2990,508.22
2991,Product 2991,421.18
2992,Product 2992,325.82
2993,Product 2993,514.12
2994,Product 2994,688.61
2995,Product 2995,984.75
2996,Product 2996,686.81
2997,Product 2997,776.77
2998,Product 2998,885.89
2999,Product 2999,569.75
3000,Product 3000,747.48
3001,Product 3001,625.94
3002,Product 3002,254.99
3003,Product 3003,941.44
3004,Product 3004,118.87
3005,Product 3005,871.92
3006,Product 3006,277.91
3007,Product 3007,912.24
3008,Product 3008,506.95
3009,Product 3009,129.94
3010,Product 3010,473.02
3011,Product 3011,647.66
3012,Product 3012,601.33
3013,Product 3013,999.84
3014,Product 3014,754.83
3015,Product 3015,236.71
3016,Product 3016,256.62
3017,Product 3017,185.77
3018,Product 3018,159.94
3019,Product 3019,311.15
3020,Product 3020,559.52
3021,Product 3021,687.53
3022,Product 3022,717.8
3023,Product 3023,216.44
3024,Product 3024,64.61
3025,Product 3025,155.08
3026,Product 3026,936.29
3027,Product 3027,605.09
3028,Product 3028,904.72
3029,Product 3029,587.16
3030,Product 3030,794.73
3031,Product 3031,707.24
3032,Product 3032,239.24
3033,Product 3033,243.32
3034,Product 3034,473.68
3035,Product 3035,906.1
3036,Product 3036,608.68
3037,Product 3037,470.75
3038,Product 3038,770.12
3039,Product 3039,454.9
3040,Product 3040,96.18
3041,Product 3041,602.04
3042,Product 3042,356.88
3043,Product 3043,976.49
3044,Product 3044,704.73
3045,Product 3045,255.77
3046,Product 3046,156.13
3047,Product 3047,953.98
3048,Product 3048,410.61
3049,Product 3049,944.7
3050,Product 3050,995.74
3051,Product 3051,389.62
3052,Product 3052,717.87
3053,Product 3053,383.61
3054,Product 3054,90.89
3055,Product 3055,227.13
3056,Product 3056,663.68
3057,Product 3057,844.33
3058,Product 3058,466.63
3059,Product 3059,592.88
3060,Product 3060,870.72
3061,Product 3061,208.49
3062,Product 3062,501.28
3063,Product 3063,936.77
3064,Product 3064,696.82
3065,Product 3065,982.82
3066,Product 3066,97.73
3067,Product 3067,882.69
3068,Product 3068,967.33
3069,Product 3069,51.16
3070,Product 3070,930.34
3071,Product 3071,662.02
3072,Product 3072,835.84
3073,Product 3073,792.12
3074,Product 3074,705.19
3075,Product 3075,691.3
3076,Product 3076,201.23
3077,Product 3077,802.6
3078,Product 3078,88.54
3079,Product 3079,226.21
3080,Product 3080,573.98
3081,Product 3081,209.65
3082,Product 3082,116.79
3083,Product 3083,582.22
3084,Product 3084,401.81
3085,Product 3085,247.53
3086,Product 3086,822.19
3087,Product 3087,781.42
3088,Product 3088,206.1
3089,Product 3089,501.46
3090,Product 3090,765.72
3091,Product 3091,299.23
3092,Product 3092,661.15
3093,Product 3093,672.79
3094,Product 3094,447.2
3095,Product 3095,726.91
3096,Product 3096,714.02
3097,Product 3097,301.32
3098,Product 3098,887.63
3099,Product 3099,214.67
3100,Product 3100,796.46
3101,Product 3101,622.21
3102,Product 3102,222.86
3103,Product 3103,844.42
3104,Product 3104,915.53
3105,Product 3105,321.69
3106,Product 3106,709.08
3107,Product 3107,487.75
3108,Product 3108,369.31
3109,Product 3109,781.13
3110,Product 3110,414.75
3111,Product 3111,438.33
3112,Product 3112,728.93
3113,Product 3113,319.68
3114,Product 3114,927.83
3115,Product 3115,695.14
3116,Product 3116,537.08
3117,Product 3117,342.68
3118,Product 3118,712.96
3119,Product 3119,423.04
3120,Product 3120,403.82
3121,Product 3121,580.53
3122,Product 3122,750.12
3123,Product 3123,459.48
3124,Product 3124,699.63
3125,Product 3125,573.18
3126,Product 3126,430.69
3127,Product 3127,585.17
3128,Product 3128,888.16
3129,Product 3129,917.14
3130,Product 3130,874.28
3131,Product 3131,296.35
3132,Product 3132,712.73
3133,Product 3133,972.67
3134,Product 3134,825.79
3135,Product 3135,954.15
3136,Product 3136,140.51
3137,Product 3137,455.03
3138,Product 3138,572.39
3139,Product 3139,151.1
3140,Product 3140,970.77
3141,Product 3141,214.55
3142,Product 3142,506.16
3143,Product 3143,541.58
3144,Product 3144,293.19
3145,Product 3145,253.16
3146,Product 3146,268.49
3147,Product 3147,458.99
3148,Product 3148,730.5
3149,Product 3149,591.18
3150,Product 3150,954.26
3151,Product 3151,361.51
3152,Product 3152,468.14
3153,Product 3153,654.06
3154,Product 3154,911.4
3155,Product 3155,897.34
3156,Product 3156,994.99
3157,Product 3157,794.94
3158,Product 3158,74.96
3159,Product 3159,629.49
3160,Product 3160,938.26
3161,Product 3161,515.12
3162,Product 3162,518.21
3163,Product 3163,730.52
3164,Product 3164,828.11
3165,Product 3165,638.01
3166,Product 3166,871.7
3167,Product 3167,149.92
3168,Product 3168,663.62
3169,Product 3169,324.56
3170,Product 3170,438.76
3171,Product 3171,833.49
3172,Product 3172,487.66
3173,Product 3173,961.0
3174,Product 3174,871.46
3175,Product 3175,495.97
3176,Product 3176,655.08
3177,Product 3177,720.06
3178,Product 3178,253.92
3179,Product 3179,92.26
3180,Product 3180,941.15
3181,Product 3181,766.45
3182,Product 3182,510.34
3183,Product 3183,947.06
3184,Product 3184,829.82
3185,Product 3185,811.17
3186,Product 3186,623.01
3187,Product 3187,419.28
3188,Product 3188,256.91
3189,Product 3189,313.29
3190,Product 3190,766.26
3191,Product 3191,150.07
3192,Product 3192,742.47
3193,Product 3193,518.17
3194,Product 3194,293.35
3195,Product 3195,699.17
3196,Product 3196,728.45
3197,Product 3197,908.98
3198,Product 3198,616.28
3199,Product 3199,356.64
3200,Product 3200,684.89
3201,Product 3201,312.06
3202,Product 3202,123.35
3203,Product 3203,289.05
3204,Product 3204,448.66
3205,Product 3205,163.39
3206,Product 3206,826.19
3207,Product 3207,978.21
3208,Product 3208,344.11
3209,Product 3209,937.71
3210,Product 3210,985.23
3211,Product 3211,503.2
3212,Product 3212,167.09
3213,Product 3213,911.69
3214,Product 3214,807.84
3215,Product 3215,993.31
3216,Product 3216,507.21
3217,Product 3217,985.98
3218,Product 3218,871.62
3219,Product 3219,613.4
3220,Product 3220,537.45
3221,Product 3221,132.26
3222,Product 3222,215.64
3223,Product 3223,764.96
3224,Product 3224,987.86
3225,Product 3225,971.05
3226,Product 3226,58.23
3227,Product 3227,682.11
3228,Product 3228,502.61
3229,Product 3229,167.67
3230,Product 3230,842.84
3231,Product 3231,934.02
3232,Product 3232,532.58
3233,Product 3233,839.86
3234,Product 3234,529.44
3235,Product 3235,662.31
3236,Product 3236,971.64
3237,Product 3237,173.86
3238,Product 3238,470.87
3239,Product 3239,470.75
3240,Product 3240,53.23
3241,Product 3241,318.26
3242,Product 3242,980.58
3243,Product 3243,445.11
3244,Product 3244,852.4
3245,Product 3245,844.36
3246,Product 3246,372.0
3247,Product 3247,358.49
3248,Product 3248,435.2
3249,Product 3249,354.19
3250,Product 3250,610.11
3251,Product 3251,690.83
3252,Product 3252,322.94
3253,Product 3253,68.47
3254,Product 3254,692.1
3255,Product 3255,256.49
3256,Product 3256,785.52
3257,Product 3257,760.73
3258,Product 3258,163.54
3259,Product 3259,322.73
3260,Product 3260,419.9
3261,Product 3261,130.64
3262,Product 3262,773.37
3263,Product 3263,952.57
3264,Product 3264,610.15
3265,Product 3265,608.89
3266,Product 3266,709.13
3267,Product 3267,396.88
3268,Product 3268,191.01
3269,Product 3269,310.6
3270,Product 3270,344.27
3271,Product 3271,594.58
3272,Product 3272,599.7
3273,Product 3273,901.72
3274,Product 3274,499.52
3275,Product 3275,454.15
3276,Product 3276,607.23
3277,Product 3277,245.85
3278,Product 3278,169.71
3279,Product 3279,124.46
3280,Product 3280,860.36
3281,Product 3281,792.55
3282,Product 3282,380.66
3283,Product 3283,809.91
3284,Product 3284,699.77
3285,Product 3285,370.37
3286,Product 3286,89.2
3287,Product 3287,993.19
3288,Product 3288,527.33
3289,Product 3289,689.62
3290,Product 3290,586.16
3291,Product 3291,169.94
3292,Product 3292,416.03
3293,Product 3293,731.39
3294,Product 3294,795.73
3295,Product 3295,158.19
3296,Product 3296,90.52
3297,Product 3297,794.71
3298,Product 3298,124.67
3299,Product 3299,524.38
3300,Product 3300,915.78
3301,Product 3301,192.72
3302,Product 3302,262.46
3303,Product 3303,347.49
3304,Product 3304,111.15
3305,Product 3305,626.07
3306,Product 3306,493.89
3307,Product 3307,179.46
3308,Product 3308,904.55
3309,Product 3309,447.8
3310,Product 3310,513.3
3311,Product 3311,498.64
3312,Product 3312,272.33
3313,Product 3313,669.32
3314,Product 3314,255.13
3315,Product 3315,589.77
3316,Product 3316,424.49
3317,Product 3317,797.93
3318,Product 3318,249.69
3319,Product 3319,499.47
3320,Product 3320,203.01
3321,Product 3321,249.88
3322,Product 3322,166.35
3323,Product 3323,212.18
3324,Product 3324,270.26
3325,Product 3325,882.63
3326,Product 3326,98.26
3327,Product 3327,969.92
3328,Product 3328,410.76
3329,Product 3329,808.57
3330,Product 3330,83.86
3331,Product 3331,893.22
3332,Product 3332,857.09
3333,Product 3333,663.52
3334,Product 3334,468.85
3335,Product 3335,543.33
3336,Product 3336,266.71
3337,Product 3337,173.18
3338,Product 3338,223.64
3339,Product 3339,674.89
3340,Product 3340,528.48
3341,Product 3341,966.53
3342,Product 3342,165.89
3343,Product 3343,896.27
3344,Product 3344,996.93
3345,Product 3345,424.8
3346,Product 3346,633.75
3347,Product 3347,122.03
3348,Product 3348,891.28
3349,Product 3349,326.26
3350,Product 3350,724.47
3351,Product 3351,577.33
3352,Product 3352,997.76
3353,Product 3353,742.95
3354,Product 3354,445.56
3355,Product 3355,654.5
3356,Product 3356,355.58
3357,Product 3357,988.05
3358,Product 3358,768.76
3359,Product 3359,597.04
3360,Product 3360,446.35
3361,Product 3361,605.11
3362,Product 3362,897.15
3363,Product 3363,58.57
3364,Product 3364,443.57
3365,Product 3365,352.61
3366,Product 3366,194.1
3367,Product 3367,391.83
3368,Product 3368,428.81
3369,Product 3369,411.46
3370,Product 3370,109.27
3371,Product 3371,979.58
3372,Product 3372,797.1
3373,Product 3373,204.04
3374,Product 3374,937.92
3375,Product 3375,627.26
3376,Product 3376,720.0
3377,Product 3377,60.08
3378,Product 3378,659.91
